key,image,label,sentence
2_280,2_280_u,1.0,"  How old is that sock!. If I had a sock on my hand for thirty years, it would be talking too. Okay, I think its time to change somebody's nicotine patch. Joey ate my last stick of gum, so I killed him. Do you think that was wrong?"
1_S09E02_386,1_S09E02_386_u,0.0,"  (sighs) Well, how about we stop being so scared of losing each other and just be together? That sounds nice."
1_S09E18_033,1_S09E18_033_u,1.0,"  Okay, I gotta ask-- why are you wearing a bow tie? I've never applied for a patent before. I wanted to make a good impression. Oh. Is the impression that your first name is Pee-Wee?"
1_S10E03_144,1_S10E03_144_u,1.0,"  I don't even know where to begin. Well, in The Sound of Music, Julie Andrews says, ""Let's start at the very beginning. A very good place to start."" Oh, I was gonna start at the end. Thank God you're here."
2_77,2_77_u,0.0,"  Uh-huh. That sounds great! Hey! Umm, excuse me, we switched apartments. You can't eat are food anymore, that-that gravy train had ended."
1_S09E21_024,1_S09E21_024_u,1.0,"  Oh, that's claire. Got to run. I thought you were back with emily. Uh, actually I'm... Seeing both of them. You mean like through their window from behind a bush?"
1_S12E08_023,1_S12E08_023_u,1.0,"  Are you really gonna plan a wedding in three months? Yeah, well, her family's doing most of the work. They're amazing. We talk all the time. Why? Because we're about to get married and they're gonna be my family. Amy and I are married, and I never talk to her family. Really? My parents love Leonard. Yeah. And my mom loves Penny, which is weird, because I never knew she could love."
2_43,2_43_u,1.0,"  Well, you're amazing. Oh no-no-no. This is ammazing A TV as if it appears from nowhere! That's the dream! Man, how did you afford this stuff? Well, y'know I'm 29. I mean who needs a savings account."
2_125,2_125_u,0.0,"  Yeah. Listen about that, the whole uh, who came on to who thing really doesn't matter. I mean, I think it would've happened either way. I mean if you hadn't initiated it I-I-I know I would've."
3_S06E02_398,3_S06E02_398_u,0.0,"  There's a reason Jared tried to ditch this guy. -We cannot take his money. -Why not? Did he tell you where he gets it from? How his grandfather was the chief of secret police under Pinochet? About how they ran their mines? They were basically slave traders. He can't really be all that bad. I mean, he really, really likes Pied Piper. Look, we cannot take blood money."
1_S12E02_262,1_S12E02_262_u,1.0,  Wow. A scavenger hunt. That's exciting. I had a bit of a scavenger hunt myself last night. I was trying to find the remote. I looked under one of the cushions. Wasn't there. Then I lifted the cushion a little higher. Bingo. Riveting.
1_6504,1_6504_u,1.0,"  It's probably a euphemism for urination. Sheldon, what is wrong with you? Not much. Although, I can be faulted for being overly fond of koala bears. I don't know what it is, when they smart munching on eucalyptus, I just melt inside. Okay, Amy just told you some exciting news, and you acted like it was no big deal. Oh, I see why you're confused. No, her news sounded important, but what you're forgetting is, it was an achievement in the field of biology. That's all about yucky, squishy things."
2_604,2_604_u,1.0,"  Hi Dorothy, cooking? No Rose, I am developing pictures from the magellan space probe"
1_S09E18_147,1_S09E18_147_u,1.0,"  Well, what if we go around the university and just get the patent ourselves? We can't. It says on their Web site, as long as we work there, they have a controlling ownership of anything we come up with. Great, so they own my idea for a T-shirt that says ""Dumb as a Bag of Geologists."""
3_S06E02_171,3_S06E02_171_u,0.0,"  What ""guy"" exactly? The brooding, arrogant guy who refuses to take orders? Self-taught coder who looks down on anyone who's taken a class. You're probably an atheist or something more contrarian. You claim to be an anarcho-capitalist,but you work here and pay taxes. You've probably read half of Neal Stephenson's Cryptonomicon, and it's about 50/50 whether you own a snake. His girlfriend owns a snake. I finished Cryptonomicon,"
1_5496,1_5496_u,1.0,"  That bitch is crafty. You think? Of course. How does the cheetah attack a herd of wildebeests? By going after its weakest member. Well, what makes me the weakest member? Your trusting nature coupled with your teeny-tiny body. You wouldn't last a minute on the Serengeti. Okay, Amy, you're being silly. I'm not concerned about who hangs out with who. And I certainly don't have a problem with Leonard's new girlfriend who wears way too much makeup. Ooh, these are cute. Of course if I buy them, I'll have to rent my womb out to a gay couple."
2_209,2_209_u,1.0,"  He doesn't need to be sarcastic. I mean, that was sarcasm wasn't it? Really?"
1_6020,1_6020_u,1.0,"  What differences does it make if Leonard goes to Wil Wheaton's party? Wil Wheaton is Sheldon's mortal enemy. Mortal enemy? Mm-hmm. Sheldon, I know you're a bit of a left-handed monkey wrench, but...
you really have a mortal enemy? In fact, I have 61 of them. Would you like to see the list? Oh, say no, say no, say no, say no. You just got off the list. Would you like back on it? This'll just take a moment. It's on a five and a quarter inch floppy."
1_7449,1_7449_u,0.0,"  or Leonard's gym membership. We're not kicking him out. 
Stuart and I have become good friends. Okay, one vote for, one vote against.
Leonard, you're the tiebreaker. I don't have a problem with Stuart.
Besides, he gives us a 20% discount at his comic book store. Well, I don't sell my friendship that cheaply. I can go 30. Welcome aboard, old chum. Okay, the NASA Web site says Howard's final descent has begun."
1_3419,1_3419_u,1.0,"  So, what should we talk about? Well, we could always learn more about why people who believe in psychics are idiots. Leonard? Oh, we don't need to talk about that anymore. Leonard covered it pretty well in the car."
1_S12E12_030,1_S12E12_030_u,1.0,"  Why don't we do it more often? Because you have two kids, I have Sheldon, and Penny's apparently in the gym all the time, cause damn, look at her! Yeah, so impressive how you manage to bounce back after having no babies."
3_S02E05_179,3_S02E05_179_u,0.0,"  So Gavin Belson can just pick up the phone and make us radioactive to every single web-hosting service? It's how these guys operate. I mean, when Bill Gates got married on Lanai, he rented every helicopter on the Hawaiian islands so that paparazzi couldn't use them to fly over. Although in that case, it was a positive, because now you can imagine that wedding however you want. What? Dinesh: Jared? Our entire platform is web-based. We need servers for that. What the fuck are we going to do? I know what the fuck we're going to do. But you're not going to like it. We build our own servers."
1_S11E11_182,1_S11E11_182_u,0.0,"  Hey. What are you doing? Oh, I've decided to write my own Christmas letter. So I'm gonna make a list of all the cool things we did this year. Oh, fun. Can I help?"
2_255,2_255_u,1.0,  What kind of a movie is this Dorothy? It's a musical Rose
2_222,2_222_u,1.0,"  How would I know if they fog up? The little man who lives in there, who turns the light on and off will tell you."
2_427,2_427_u,0.0,"  Oh! Oh God Now you know how you really feel about it. Oh-oh, that's a risky little game!"
1_S11E04_298,1_S11E04_298_u,0.0,"  Oh, hey, hey, what do you think? Just because it's a boy, I don't think you need to put a picture of genitals on his shirt. But that's a baseball bat with two little baseballs. Okay, and now I see it. So, you know, I understand why Howard is nervous about having a son, but are you really upset about it? No, I'm fine."
2_33,2_33_u,0.0,"  Ohh! It's so nice to meet you.  Hello. Hello. Well, Joshua, that 500 was for groceries. What? This-this, no, oh no, no-no-no, this is not,that's-that's not what it is."
1_8505,1_8505_u,0.0,"  I just Googled ""foo-foo little dogs."" (Skype ringing) It's Raj. Stay quiet. (chuckles): Hey!
Bad timing.
Bernadette just took Cinnamon out for a walk. Hmm. Interesting. 
Did they take a walk down Liars' Lane? What? A lane frequented by liars. Like you, you big liar!"
1_2778,1_2778_u,1.0,"  Don't push me, Sheldon.
I may be small, but I took kung fu when I was 13, and I remember a good deal of it. Oh, really? Well, I grew up with an older brother and a very contentious twin sister. And I believe I could easily best you in any physical confrontation-- be it noogies, swirlies or the classic ""Why are you hitting yourself?"" Ooh, big talk from a man who was once treed by a chicken."
1_10977,1_10977_u,0.0,"  Like what? Your incomplete set of <i>Star Trek</i> collector plates? For your information, I just bought the last one I needed on eBay. Without asking me? There were only three minutes left in the auction and it was a mint condition Scotty from a smoke-free home. How much, Howie? Not a lot. How much? Let's not talk about this in front of our friends."
2_457,2_457_u,1.0,"  I just don't wanna give them any more ammunition than they already have. Yes, we all know how cruel a parent can be, about the flatness of a child's pillow."
2_295,2_295_u,0.0,"  Yeah, I talked to you on the phone, I'm the lady that got stuck with the racecar bed. Look, it's like I told you, there's nothing I can do. You signed for it, Monica Velula Geller. All right, Jester man, look we wanna see the king. Nobody sees the king!"
1_S10E06_255,1_S10E06_255_u,0.0,"  It's got a rearview camera, there's a DVD player-- oh, and check this out. It's like we're living in the future! Hey, show her the trunk! Show her the trunk! Imagine this: you've got the baby in one hand, groceries in the other, and you're thinking, ""How am I gonna open this trunk?"""
3_S01E01_255,3_S01E01_255_u,0.0,"  Hey, Gilfoyle, I thought you were a Satanist? I'm a LaVeyan Satanist with some theistic tendencies. Oh, some theistic tendencies. Well then, what's with the cross? It's an upside down cross."
1_10859,1_10859_u,0.0,"  It's true-- you're both gorgeous. Kind of says something about the man who could bed you both. You get why I've been alone most of my adult life. So, what brings you by? Well, I don't need a reason-- it's my house."
1_S09E04_230,1_S09E04_230_u,0.0,"  So, what are you thinking for dinner? Well, it's Thai food night."
1_S09E20_237,1_S09E20_237_u,1.0,"  Calm down. I'll go first. All right, let's see. Never have I ever... She's trying to think of something She's never done before. This could take a while."
